Duns,BusinessName,DbaName,City,State,Phone,CompanyEmail,WebSite,LastVerified,ExpirationDate,Address,County,Zip,ZipSuffix,BusinessType,YearEstablished,CageCode,PurchaseCard,SDVOSB,WOSB,MOSB,Sb8A,HubZone,Employees,VeteranEmployees,OperatingLocations,AnnualRevenue,LargestContract,BondingLevel,Aggregate,FaxNumber,Naics,Fsc,Psc,GeographicalServiceArea,CommercialContracts,DodContracts,FSS,LastModified,MentorProtege,JointVenture
078596364,Delmarva Veteran Builders LLC,,Salisbury,MD,4435234398,chris@delmarvaveteranbuilders.com,www.delmarvaveteranbuilders.com,11/6/2015 12:00:00 AM,11/6/2017 12:00:00 AM,212 West Main Street<br>Suite 302,Wicomico,21801,,Limited Liability Company (LLC),2012.0,,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"236116, 236220","5410, 5450","Y112, Y119, Y131, Y139, Y141, Y142, Y149, Y152, Y159, Y161, Y162, Y163, Y164, Y165, Y166, Y169, Y174, Y179, Y191, Y199, Z111, Z112, Z119, Z131, Z139, Z141, Z142, Z149, Z151, Z152, Z153, Z161, Z162, Z163, Z164, Z165, Z166, Z169, Z179, Z199","DE, MD, VA",Yes,No,No,7/28/2016 12:53:11 PM,No,No
610087178,"Delores Ritzman, Esquire",,Harrisburg,PA,7175451444,deloresritzmanesquire@gmail.com,,7/6/2016 12:00:00 AM,7/6/2018 12:00:00 AM,3544 N Progress Avenue<br>Suite 110A,Dauphin,17110,,Sole Proprietorship,2008.0,4EOK4,No,No,Yes,Yes,No,No,1.0,,1.0,,,,,7175451440,"541110, 541199, 541611",,,PA,No,No,No,7/6/2016 7:58:43 AM,No,No
834995052,"DELTA COMPANIES, LLC",,MINNEAPOLIS,MN,9529295005,jobs@deltacompanies.com,www.deltacompanies.com,8/12/2015 12:00:00 AM,8/12/2017 12:00:00 AM,5720 Smetana Drive 101,Hennepin,55343,,Limited Liability Company (LLC),1994.0,4LLS9,No,Yes,No,No,No,No,48.0,,1.0,,,,,9529299526,"541990, 561110, 561320, 561410, 561439",,,"MN, ND, SD, WI",No,No,No,8/12/2015 10:32:06 AM,No,No
079388952,"Delta Metals, Inc.",,Savannah,GA,9122348201,scott@deltametals.net,www.deltametals.net,10/2/2015 12:00:00 AM,10/2/2017 12:00:00 AM,218 E. Lathrop Ave,Chatham,31415,,C Corporation (Inc. or Ltd.),1959.0,74VW4,No,No,No,No,No,No,90.0,,1.0,,,,,9122347046,"236210, 238160, 238190, 238220, 238390, 324122, 332313, 332322, 332999","1290, 2050, 2510, 4720, 7240, 8115, 8140",,"GA, SC",Yes,No,No,10/2/2015 2:59:41 PM,No,No
079502703,"Delta Project Management, LLC",,SAINT CHARLES,MO,3143052625,Trevor@deltapm.org,www.deltapm.org,12/18/2014 12:00:00 AM,12/18/2016 12:00:00 AM,1339 KYLE DR,Saint Charles,63304,,Limited Liability Company (LLC),2014.0,78LL7,No,No,No,No,No,No,1.0,,1.0,,,,,,236220,,,"IL, MO",No,No,No,8/22/2016 2:19:54 PM,No,No
124651964,"Delta Solutions &amp; Strategies, LLC",,COLORADO SPRINGS,CO,7194750605,gbain@deltasands.com,http://www.deltasands.com,9/15/2015 12:00:00 AM,9/15/2017 12:00:00 AM,565 Space Center Drive<br>Suite 330,El Paso,80915,,Limited Liability Company (LLC),2000.0,1RUU6,No,Yes,No,No,No,No,63.0,,7.0,,,,,7194758005,"517410, 541330, 541511, 541512, 541513, 541519, 561210, 561612",,"AC26, AD26, AD96","AL, CA, CO, MT, ND, VA, WY, XX",No,Yes,No,9/15/2015 12:53:56 PM,No,No
079356824,DeltaStrac LLC,,Clarksburg,MD,3013370523,gilroy.gotiangco@deltastrac.com,www.deltastrac.com,6/10/2016 12:00:00 AM,6/10/2018 12:00:00 AM,"23219 Stringtown Road, Num 242",Montgomery,20871,9363,Limited Liability Company (LLC),2014.0,73W53,No,Yes,No,No,No,No,1.0,,1.0,,,,,4108440067,"541410, 541420, 541430, 541490, 541511, 541512, 541513, 541519, 541611, 541614, 541618, 541690, 611420, 611430",,,XX,No,No,No,6/10/2016 2:44:02 PM,No,No
134566421,"Deluxe Welding, Inc.",,Reno,NV,7753296029,deluxewelding@ymail.com,,6/15/2015 12:00:00 AM,6/15/2017 12:00:00 AM,1995 Tampa Street,Washoe,89512,,Sub Chapter S Corporation (Inc. or Ltd.),1992.0,,No,Yes,No,No,No,No,14.0,,1.0,,,,,7753227469,332323,,,"CA, NV",Yes,No,No,6/15/2015 2:44:09 PM,No,No
058103150,Demarc Electric and Communications,,Lombard,IL,3124346631,dinobarrat@cs.com,,7/6/2015 12:00:00 AM,7/6/2017 12:00:00 AM,701 N. Columbine,Du Page,60148,,Limited Liability Company (LLC),2002.0,,No,No,No,No,No,No,1.0,,1.0,,,,,6306208582,238210,,,IL,No,No,No,7/6/2015 10:41:38 AM,No,No
071343291,DeMarco Transportation llc ,,Miami,FL,3057428887,mgarcia557@aol.com,www.demarcotransp.com,12/14/2015 12:00:00 AM,12/14/2017 12:00:00 AM,11551 sw 150 pl,Miami-dade,33196,,Limited Liability Company (LLC),2006.0,6MSZ4,No,Yes,No,Yes,No,No,3.0,,1.0,,,,,,485991,,,FL,No,No,No,4/18/2016 7:46:37 PM,No,No
025335345,"Demetrius J. Parrish, Jr.","The Law Office of Demetrius J. Parrish, Jr.",Philadelphia,PA,2157353377,djpesq@gmail.com,www.djpesq.com,9/21/2015 12:00:00 AM,9/21/2017 12:00:00 AM,7715 Crittenden Street No. 360,Philadelphia,19118,,Sole Proprietorship,1996.0,,No,Yes,No,Yes,No,No,1.0,,1.0,,,,,2158275420,541110,,,"NJ, PA, XX",No,No,No,9/21/2015 3:13:18 PM,No,No
617753111,"Dempsey Business Systems of Louisiana, LLC",,ALEXANDRIA,LA,3185618314,fprice@dempseybus.com,dempseybus.com,1/8/2015 12:00:00 AM,1/8/2017 12:00:00 AM,2030 Jackson St. Suite A,Rapides,71301,6440,Limited Liability Company (LLC),2004.0,4NR30,No,Yes,No,No,No,No,1.0,,1.0,,,,,3185614314,"423430, 541511, 541512, 541513, 541519",,,LA,No,No,No,9/8/2016 3:48:07 PM,No,No
153219808,Den W Media.LLC,,Brandywine,MD,2405931187,dennis.denwmedia@gmail.com,www.denwmedia.com,9/15/2015 12:00:00 AM,9/15/2017 12:00:00 AM,15624 Chadsey Lane,Prince Georges,20613,,Limited Liability Company (LLC),2015.0,,No,Yes,No,Yes,No,No,1.0,,1.0,,,,,2406813482,"541430, 541512, 561210, 711510",,,"DC, MD, VA",No,No,No,9/15/2015 2:39:48 PM,No,No
079519410,"Dennis Hermann & Associates, LLC",,Hampton,VA,7577231051,dennishermann@cox.net,www.dennishermannassociates.com,10/29/2014 12:00:00 AM,10/29/2016 12:00:00 AM,9 Chichester Ave,Hampton City,23669,,Limited Liability Company (LLC),2014.0,773A4,Yes,No,No,No,No,No,2.0,,1.0,,,,,4254912448,"541612, 541618, 611430",,,XX,No,Yes,No,9/12/2016 11:52:38 AM,No,No
080197368,Dennis N Wright,,Lackawanna,NY,7164008018,EngineRepair1@Verizon.net,,7/11/2016 12:00:00 AM,7/11/2018 12:00:00 AM,8 Highland Ave,Erie,14218,,Sole Proprietorship,2016.0,,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,7164008018,"811111, 811198",,,NY,No,No,No,7/11/2016 2:40:20 PM,No,No
062019518,Densel Company,,GAITHERSBURG,MD,3016700970,baustin@densel.com,WWW.DENSEL.COM,7/14/2015 12:00:00 AM,7/14/2017 12:00:00 AM,7640 AIRPARK ROAD<br>SUITE A,Montgomery,20879,4155,C Corporation (Inc. or Ltd.),1970.0,0FXY8,No,No,No,No,No,No,59.0,,1.0,,,,,3018409705,238220,,,MD,Yes,No,No,7/14/2015 2:27:51 PM,No,No
028151996,"Dent-Assist, Inc",,SEMINOLE,FL,7275951552,moreinfo@dent-assist.com,www.dent-assist.com,10/8/2015 12:00:00 AM,10/8/2017 12:00:00 AM,12953 ESTATES TERRACE N,Pinellas,33776,1702,C Corporation (Inc. or Ltd.),1996.0,6FVB9,No,No,No,No,No,No,3.0,,1.0,,,,,,"423450, 541330, 811219",6520,"AD24, AN44, H149, H265, H349, R421",XX,No,No,No,10/8/2015 1:10:26 PM,No,No
038458675,"Dental Crafts Lab., Inc",,TYLER,TX,9035932210,francis@dentalcraftslab.com,,10/8/2015 12:00:00 AM,10/8/2017 12:00:00 AM,2113 EAST FRONT STREET,Smith,75711,7617,C Corporation (Inc. or Ltd.),1978.0,436A9,Yes,Yes,No,No,No,No,7.0,,1.0,,,,,9035934410,339116,,,TX,No,No,No,8/30/2016 5:10:38 PM,No,No
030005463,DePalma Studios LLC,,Nashville,TN,6159150727,floyd@depalmastudios.com,depalmastudios.com,10/28/2015 12:00:00 AM,10/28/2017 12:00:00 AM,211 Union Street Suite 204,Davidson,37201,,Limited Liability Company (LLC),2012.0,,No,No,No,No,No,No,10.0,,1.0,,,,,6159150727,541511,,,TN,No,No,No,10/28/2015 12:19:59 PM,No,No
800245511,"Derby Enterprises, LLC.",,BEL AIR,MD,4108030009,c.polt@dellc-sdvosb.com,www.derbyenterprises.com,3/25/2016 12:00:00 AM,3/25/2018 12:00:00 AM,2215 Conowingo Road<br>Suite 100,Harford,21015,1436,Limited Liability Company (LLC),2007.0,4S2K7,No,Yes,No,No,No,No,4.0,,2.0,,,,,4108366611,"541310, 541330, 541340, 541350, 541410",,,"CO, DC, DE, MD, NE, PA, VA",No,No,No,3/28/2016 9:31:16 AM,No,No
018394546,"Derrah Morrison Enterprises, LLC","DME, LLC",Cedar Park,TX,5128793088,cderrah@dme-vet.com,www.dme-vet.com,6/29/2016 12:00:00 AM,6/29/2018 12:00:00 AM,"1120 Toro Grande Blvd.<br>Bldg 2, Suite 208",Williamson,78613,,Limited Liability Company (LLC),2009.0,6KMR4,Yes,Yes,Yes,No,No,No,2.0,,1.0,,,,,5122180901,"423450, 423490, 424110, 424120",,,,No,No,No,6/29/2016 10:50:04 AM,No,No
828981998,DeSalvio Construction of Virginia LLC,,Clinton Township,MI,5868463580,desalvio.group@hotmail.com,desalviogroup.com,3/9/2016 12:00:00 AM,3/9/2018 12:00:00 AM,22800 Hall Road<br>Suite 210,Macomb,48036,,Limited Liability Company (LLC),1973.0,5RVE1,Yes,Yes,No,No,No,No,5.0,,2.0,,,,,5868463581,"236210, 236220",,,XX,Yes,No,No,3/9/2016 2:10:53 PM,No,No
830488008,"DESERT STREAMS CONSTRUCTION, INC.",,TUCSON,AZ,5207477171,obanbound@aol.com,,9/12/2016 12:00:00 AM,9/12/2018 12:00:00 AM,3950 E TENNESSEE ST,Pima,85714,2148,Sub Chapter S Corporation (Inc. or Ltd.),2009.0,5G1R6,No,Yes,No,No,No,No,15.0,,1.0,,,,,5207477262,"237310, 238130, 238320, 238330, 238390, 238990",,,XX,No,No,No,9/12/2016 12:04:40 PM,No,No
079171715,"Design Build Consortium, LLC",,San Antonio,TX,2104100348,javolio@designbcllc.com,http://designbcllc.com,1/28/2016 12:00:00 AM,1/28/2018 12:00:00 AM,39 Amber Forest,Bexar,78232,1328,Limited Liability Company (LLC),2013.0,70QH6,Yes,Yes,No,No,No,No,5.0,,1.0,,,,,,"221310, 221320, 236115, 236116, 236210, 236220, 237110, 237310, 237990, 238160, 238190, 238210, 238220, 238310, 238320, 238330, 238390, 238990, 541310, 541330, 541350, 541370, 541611, 541613, 541618, 541620, 561110, 561210, 561720, 561990, 611430",,,"AR, FL, GA, LA, MO, NM, OK, TX, WA",No,No,No,6/26/2016 3:56:56 PM,No,No
199879370,Design Contracting Inc,,Wilmington,DE,3024296900,ad@designcontracting.com,www.designcontracting.com,12/18/2014 12:00:00 AM,12/18/2016 12:00:00 AM,1000 N. Heald St.,New Castle,19802,,C Corporation (Inc. or Ltd.),1986.0,,No,Yes,No,No,No,No,8.0,,1.0,,,,,3024296925,"212319, 238910, 238990",,,"DE, MD, PA",Yes,No,No,8/22/2016 1:46:33 PM,No,No
939314274,"Design Systems Group, Inc.",,Grand Prairie,TX,9722623332,bids@dsgworld.net,,6/15/2015 12:00:00 AM,6/15/2017 12:00:00 AM,402 S. Center St.,Dallas,75051,,Sub Chapter S Corporation (Inc. or Ltd.),1994.0,,No,Yes,No,No,No,No,20.0,,1.0,,,,,,"238210, 238220, 334290, 561621","1230, 5810, 5815, 5845, 5850, 5895, 6350, 6940",,TX,Yes,No,No,6/15/2015 1:35:08 PM,No,No
625257316,"Design-Aire Engineering, Inc.",,Indianapolis,IN,3174649090,dae@daengineering.com,www.daengineering.com,5/31/2016 12:00:00 AM,5/31/2018 12:00:00 AM,220 North College Avenue,Marion,46202,,Sub Chapter S Corporation (Inc. or Ltd.),1983.0,3SMJ7,No,Yes,No,No,No,No,9.0,,2.0,,,,,3174649393,"541330, 541340, 541690",,,XX,No,No,No,5/31/2016 8:44:03 AM,No,No
079956291,"DESIGN2CLEAN OFFICE SOLUTIONS, LLC",,Las  Vegas,NV,7027933224,design2clean1@gmail.com,www.design2clean.com,2/15/2016 12:00:00 AM,2/15/2018 12:00:00 AM,9785 Quencia Court,Clark,89149,,Limited Liability Company (LLC),2015.0,,No,Yes,No,Yes,No,No,1.0,,1.0,,,,,,561720,,,NV,No,No,No,7/14/2016 11:14:11 PM,No,No
141552047,designit Inc,,Colton,CA,9093577725,tom.k@designitinc.com,designitinc.com,8/29/2016 12:00:00 AM,8/29/2018 12:00:00 AM,330 W Citrus St.  Building 150,San Bernardino,92324,,Sub Chapter S Corporation (Inc. or Ltd.),2000.0,,No,No,No,No,No,No,5.0,,1.0,,,,,9093577729,"339920, 423910, 423920, 493110","7510, 8345, 9905, 9999","R604, R701","AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",No,No,No,8/29/2016 1:16:24 PM,No,No
095374059,"Destination Zero, LLC",,Vidalia,GA,9126650560,davidevans@safetymania.com,www.safetymania.com,12/1/2015 12:00:00 AM,12/1/2017 12:00:00 AM,1087 McDilda Ext.,Toombs,30474,,Limited Liability Company (LLC),2001.0,1YWW5,Yes,No,No,No,No,No,4.0,,1.0,,,,,8665195126,238220,,,XX,No,No,No,12/1/2015 11:18:19 AM,No,No
962109992,DESTINY CONSTRUCTION COMPANY LLC,,RESERVE,LA,5049155580,DJDESTINY51@GMAIL.COM,,2/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,338 CHAD B BAKER ST,St John The Baptist,70084,,Limited Liability Company (LLC),2000.0,,Yes,Yes,No,Yes,No,No,6.0,,1.0,,,,,,"236118, 236210, 237120, 238110, 238190, 238990",,,LA,No,No,No,2/10/2016 10:00:38 AM,No,No
080219337,Destiny Group Ventures LLC,,Oceanside,CA,7605212278,destinygroupventures@gmail.com,,7/18/2016 12:00:00 AM,7/18/2018 12:00:00 AM,404 La Purisma Way,San Diego,92057,,Limited Liability Company (LLC),2016.0,7LK54,Yes,Yes,No,Yes,No,No,1.0,,1.0,,,,,0000000000,"238990, 335122, 335129, 423390, 423610, 423720, 423730, 423840, 423850, 425120, 444190, 561210, 561720","6210, 6230, 6260","Z111, Z112, Z119, Z121, Z122, Z123",CA,No,No,No,7/18/2016 9:06:12 AM,No,No
079555664,Detonation Technology LLC,,Maysville,NC,9107432175,sales@detonationtechnology.com,detonationtechnology.com,1/20/2015 1:01:26 PM,1/20/2017 1:01:26 PM,697 Emmett Ln,Jones,28555,,Limited Liability Company (LLC),2014.0,78HXO,No,Yes,No,No,No,No,2.0,,1.0,,,,,,"332999, 333517","1290, 2510, 4720, 7240, 8140",,NC,No,No,No,1/20/2015 1:01:26 PM,No,No
961036410,Deutschmark Express LLC,,Borden,IN,2703004742,mgflaget@yahoo.com,,9/6/2016 12:00:00 AM,9/6/2018 12:00:00 AM,3535 Bartle Knob Road,Clark,47106,,Limited Liability Company (LLC),2005.0,6KYU2,No,Yes,No,No,No,No,1.0,,1.0,,,,,8886605678,"423390, 423610, 484110, 484121, 541613, 541690, 561730","2320, 6350","N063, N099, V112",XX,No,No,No,9/6/2016 10:49:24 AM,No,No
884375346,"DEVA Consulting Services, Inc.",,Macon,GA,4787509400,ddavis@devacs.net,devacs.net,12/1/2015 12:00:00 AM,12/1/2017 12:00:00 AM,2484 Ingleside Avenue<br>Suite C201,Bibb,31204,6517,Sub Chapter S Corporation (Inc. or Ltd.),1991.0,097E7,Yes,Yes,No,Yes,No,No,4.0,,1.0,,,,,4788451210,"238210, 334111, 334419, 423430, 511210, 541490, 541511, 541512, 611420, 811219","1260, 1270, 1280, 1285, 4910, 4920, 4925, 4931, 4933, 4935, 4940, 5910, 5915, 5935, 5955, 5975, 5985, 5999, 6060, 7021, 7025, 7035, 7042, 7050","D301, D316, D399, R426","AL, DC, FL, GA, SC, TN, TX, VA",No,No,No,12/1/2015 11:48:33 AM,No,No
797064446,DeWitt and Company,,SHARPSBURG,GA,6783784787,sking@dewittandcompany.net,dewittandcompany.net,10/14/2014 12:00:00 AM,10/14/2016 12:00:00 AM,248 Wynnward Way<br>2011 Commerce Drive  Suite A107,Coweta,30277,1659,Sub Chapter S Corporation (Inc. or Ltd.),2007.0,4RM69,No,Yes,No,No,No,No,3.0,,2.0,,,,,4807724833,"238160, 238210, 238220, 238320, 522320, 531311, 541219, 541320, 541340, 541611, 561110, 561320, 561720, 561730, 562910",,,"FL, GA, IN, KY, LA, MD, OH, SC, TX",No,Yes,No,9/13/2016 1:13:04 PM,No,No
080208501,DEWKAF SOLUTIONS LLC,,SAN ANTONIO,TX,6192545069,info@dewkaf.com,www.dewkaf.com,6/3/2016 12:00:00 AM,6/3/2018 12:00:00 AM,5926 AMBER ROSE,Bexar,78253,,Limited Liability Company (LLC),2016.0,7lan9,No,Yes,No,Yes,Yes,Yes,4.0,,1.0,,,,,,"238210, 335999, 423390, 492210, 518210, 519130, 541330, 541511, 541512, 541513, 541611, 541614, 541618, 561110, 561210, 561790, 611420, 811211, 811212, 811213, 811219, 811310","2835, 2895, 2910, 2920, 3590, 4110, 4120, 5220, 5905, 5910, 5975, 5999, 6130, 6910, 7021, 7435, 7450, 7460, 7490, 7510, 7520, 7910, 7920, 8510, 8520","AZ10, AZ14, AZ16, B506, B510, B513, B521, B550, B551, B555, B599, C118, C130, C211, C213, C214, H274, J063, J069, J070, J071, J074, J075, J099, L069, L075, L099, P100, P400, P500, P999, Q999, R407, R409, R414, R419, R421, R423, R425, R702, R706, R799, S119, S204, S216, S299, U001, U002, U003, U009, U099","CA, TX",No,No,No,6/6/2016 6:48:39 AM,No,No
604860408,Dezign Concepts LLC,,Huntingtown,MD,3017691799,dmoore@dezign-concepts.com,www.dezign-concepts.com,7/31/2015 12:00:00 AM,7/31/2017 12:00:00 AM,2619 Lady Annes Way,Calvert,20639,,Limited Liability Company (LLC),2004.0,4ETW8,No,No,No,No,No,No,4.0,,1.0,,,,,4432957688,"541330, 541512, 541513, 541519, 541611, 541618, 541990, 611420",,,"DC, MD, VA",No,No,No,7/31/2015 1:49:50 PM,No,No
079367187,"Deziner Software, LLC",,Naperville,IL,6306648276,mquigley@dezinersoftware.com,www.dezinersoftware.com,11/20/2015 12:00:00 AM,11/20/2017 12:00:00 AM,1120 E. Diehl Road<br>Suite 140I,Du Page,60563,,Limited Liability Company (LLC),2012.0,,No,No,No,No,No,No,3.0,,1.0,,,,,0000000000,511210,,,XX,Yes,No,No,11/20/2015 10:16:23 AM,No,No
079230599,"DG GOVERNMENT SERVICES, LLC",,Houston,TX,6787647833,dominic@dggovserv.com,,7/7/2015 12:00:00 AM,7/7/2017 12:00:00 AM,1980 Two Post Oak Blvd<br>Suite 1500,Harris,77056,,Limited Liability Company (LLC),2013.0,71B32,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"423450, 561210, 611430, 621111","6515, 6525, 6530",AQ96,"FL, GA, TX",No,No,No,7/7/2015 9:41:41 AM,No,No
171253912,"DGA Medical,LLC",,Phoenix,AZ,6232513599,doug@dgamedical.com,www.dgamedical.com,3/18/2015 11:15:01 AM,3/18/2017 11:15:01 AM,13236 N. 7Th Street<br>Suite 4246,Maricopa,85022,,Limited Liability Company (LLC),2004.0,39VR1,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,6232513428,"334510, 334517, 335911, 339112, 339113, 423450","4240, 6140, 6515, 6525, 6530, 6545",,XX,No,No,No,1/21/2016 2:57:54 PM,No,No
059453237,"DGL Group, Inc.",,Chicago,IL,3123054980,dgloyd@comcast.net,,4/29/2015 12:00:00 AM,4/29/2017 12:00:00 AM,8747 W. Bryn Mawr<br>Unit 502,Cook,60631,3683,C Corporation (Inc. or Ltd.),1998.0,1WGC7,Yes,No,No,No,No,No,1.0,,1.0,,,,,,"541511, 541512, 541519, 541611, 541618",,,IL,No,No,No,4/29/2015 10:20:52 AM,No,No
188232735,"Dial & Associates, LLC.",,California,MD,3018661722,diall@dialassoc.com,dialassoc.com,8/3/2015 12:00:00 AM,8/3/2017 12:00:00 AM,44427 Airport Road<br>Box 8,Saint Marys,20619,,Limited Liability Company (LLC),2004.0,577V9,No,Yes,No,Yes,Yes,No,4.0,,1.0,450000.0,4000000.0,0.0,0.0,3017376074,541330,,,MD,No,Yes,No,8/3/2015 1:10:09 PM,No,No
033429726,DIAL General Engineering,,Bakersfield,CA,6613015611,gale@dialengr.com,dialgeneralengineering.com,7/7/2015 12:00:00 AM,7/7/2017 12:00:00 AM,2226 Alta Visa,Kern,93305,,General Partnership,1997.0,1RYX8,Yes,Yes,No,No,No,No,25.0,,5.0,,,,,8666366852,"236220, 237110, 237310, 237990, 238110, 238120, 238140, 238190, 238210, 238910, 238990, 327390, 561210, 561720, 561730, 812220",,,CA,No,No,No,7/28/2016 1:13:31 PM,No,No
800115904,Diamond Contracting Corporation,,Ellicott City,MD,4102585713,edh@diamondcontractingcorp.com,www.diamondcontractingcorp.com,10/29/2014 12:00:00 AM,10/29/2016 12:00:00 AM,10370 Baltimore National Pike<br>Ste. M114,Howard,21042,,Sub Chapter S Corporation (Inc. or Ltd.),2006.0,5Bss9,Yes,Yes,No,No,No,No,9.0,,1.0,,,,,,"236220, 238290, 238910, 238990, 324121, 324122, 325510, 339113, 423450, 541614, 562910, 621111","4240, 8010",,"DC, MD, VA",No,No,No,6/29/2016 2:31:48 PM,No,No
103914052,"DIAMOND IN THE ROUGH GROUP, INC.",,Rancho Cucamonga,CA,9099414844,ditrgroup@msn.com,www.ditrcleaning.com,4/29/2016 12:00:00 AM,4/29/2018 12:00:00 AM,12397 Silver Saddle Dr,San Bernardino,91739,9536,Sub Chapter S Corporation (Inc. or Ltd.),1990.0,3KNS1,No,Yes,No,No,No,No,10.0,,1.0,,,,,9098991116,"238990, 561720, 561740, 561790",,,CA,Yes,No,No,4/29/2016 1:18:41 PM,No,No
969019020,Diamond Restorations LLC,,Nashville,TN,6158879997,service@diamondrestorationtn.com,www.diamondrestorationtn.com,2/18/2015 12:00:00 AM,2/18/2017 12:00:00 AM,501 St Jules Lane,Davidson,37211,,Limited Liability Company (LLC),2010.0,6JPM2,No,Yes,No,No,No,No,20.0,,1.0,,,,,8886432042,"236220, 423450, 424690, 561720, 561790",,,"AL, GA, KY, NC, TN, VA",Yes,No,No,2/2/2016 1:20:24 PM,No,No
830418609,"DIAMOND SYSTEMS, LLC",Diamond Scientific,TITUSVILLE,FL,3212237500,ramon@diamondsci.com,www.DiamondSci.com,3/31/2015 11:06:40 AM,3/31/2017 11:06:40 AM,55 E BROAD ST,Brevard,32796,5803,Limited Liability Company (LLC),2008.0,5NLQ0,Yes,No,No,No,No,No,3.0,,1.0,704817.0,156000.0,0.0,0.0,3217470316,"221320, 238910, 334513, 334516, 334519, 423930, 541620, 541690, 562910, 562920, 562998","6635, 6675, 6685, 6695","F006, F101, F102, F103, F104, F105, F106, F107, F108, F109, F110, F111, F112, H139, H143, H145, H152, H191, H252, H265, W065","AK, AL, CA, CO, DC, FL, GA, GU, ID, KY, LA, MN, MS, NC, NE, OH, PR, SC, TN, TX, VI, XX",Yes,Yes,No,3/31/2015 11:06:40 AM,No,No
079811885,"Dibble Synthetic Lubricants,LLC",,Owens Cross Roads,AL,9312058966,scooterdibble64@yahoo.com,http://dsl.shopamsoil.com/,10/29/2015 12:00:00 AM,10/29/2017 12:00:00 AM,4818 Cove Valley Drive SE,Madison,35763,,Limited Liability Company (LLC),2015.0,7DWQ3,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,,"324191, 324199","9110, 9150",,AL,Yes,No,No,12/25/2015 12:27:34 PM,No,No
092603182,"DICK MILLER, INC.",,SAN MARCOS,CA,7604716842,gbullock@dickmillerinc.com,,12/12/2014 12:00:00 AM,12/12/2016 12:00:00 AM,930 BOARDWALK STE H,San Diego,92078,2634,C Corporation (Inc. or Ltd.),1978.0,5WD41,No,Yes,No,No,No,No,15.0,,1.0,,,,,7604716178,"236115, 236118, 236210, 236220, 237110, 237310, 237990, 238110, 238140, 238910, 238990, 532412, 541330",,,CA,Yes,No,No,8/17/2016 3:37:52 PM,No,No
131627692,Diehling Direct International Inc,,Milan,IL,3097879618,hoytdiehl@diehlingdirect.com,www.diehlingdirect.com,8/8/2016 12:00:00 AM,8/8/2018 12:00:00 AM,320 W. 3rd Street,Rock Island,61264,,Sub Chapter S Corporation (Inc. or Ltd.),2002.0,7B2KO,No,Yes,No,No,No,No,2.0,,1.0,,,,,3097879619,"423710, 423830",,,"AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",No,No,No,8/8/2016 11:31:15 AM,No,No
968020003,"DigiPoint Solutions, Inc.",,Cookeville,TN,9315384860,Jkennedy@digipointsolutions.com,www.digipointsolutions.com,12/30/2014 12:00:00 AM,12/30/2016 12:00:00 AM,1680 S. Jefferson Ave<br>Suite D,Putnam,38506,,Sub Chapter S Corporation (Inc. or Ltd.),2011.0,6CHG3,No,Yes,No,No,No,No,8.0,,1.0,,,,,9312844664,"518210, 519190, 541513, 541519, 541611, 561110",,,TN,No,No,No,8/30/2016 11:25:58 AM,No,No
078702126,Digital Beachhead Inc,,Colorado Springs,CO,7192714920,mike@digitalbeachhead.com,http://www.digitalbeachhead.com,3/31/2016 12:00:00 AM,3/31/2018 12:00:00 AM,4980 Iron Horse Trl,El Paso,80917,,Sub Chapter S Corporation (Inc. or Ltd.),2015.0,7HW66,No,Yes,No,No,No,No,2.0,,1.0,,,,,,"517110, 518210, 541511, 541512, 541513, 541519, 541611",,,XX,No,No,No,3/31/2016 8:12:58 AM,No,No
079181480,"Digital Broadside, LLC",Digital Broadside,Valrico,FL,8135752380,eppingt@digitalbroadside.com,,4/29/2016 12:00:00 AM,4/29/2018 12:00:00 AM,2440 Bucknell Dr,Hillsborough,33596,,Limited Liability Company (LLC),2013.0,7KoH8,No,No,No,No,No,No,1.0,,1.0,,,,,8136842746,"541511, 541512, 541513, 541519",,,FL,No,No,No,4/29/2016 10:53:52 AM,No,No
